"topic","dat","databaseName","sourceURL","variableID","var","variableName","infoURL","API","ver","resDefault","dataDatePublished","public","licenseName","resolution","bibtex","text","tags","defaultVariable","itemID","dateAdded","itemSucceeds","itemVersion","codeDate","codeFile","primitive","email","coder","class","language","dependencies","depURL","datafileName","dataID","dataDOI","primaryURL","secondaryURL","fileMD5","chronos","ext","repoName","defaultClass"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221104",1,"2022-11-04",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,61,"2022-11-04",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",59,"10.5072/zenodo.1126392","https://sandbox.zenodo.org/record/1126392/files/pbdb_occs.rds?download=1",NA,"4b1d46e5dd02e842a9e495ff27bf8a77",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221105",1,"2022-11-05",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,62,"2022-11-05",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",62,"10.5072/zenodo.1126605","https://sandbox.zenodo.org/record/1126605/files/pbdb_occs.rds?download=1",NA,"9e5e2b751b3ba47afc28f57e83fcb3d2",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221105",1,"2022-11-05",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,63,"2022-11-05",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",62,"10.5072/zenodo.1126605","https://sandbox.zenodo.org/record/1126605/files/pbdb_occs.rds?download=1",NA,"9e5e2b751b3ba47afc28f57e83fcb3d2",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221105",1,"2022-11-05",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,64,"2022-11-05",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",62,"10.5072/zenodo.1126605","https://sandbox.zenodo.org/record/1126605/files/pbdb_occs.rds?download=1",NA,"9e5e2b751b3ba47afc28f57e83fcb3d2",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221107",1,"2022-11-07",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,65,"2022-11-07",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",65,"10.5072/zenodo.1127504","https://sandbox.zenodo.org/record/1127504/files/pbdb_occs.rds?download=1",NA,"1ce806ea5e1c01fface747d094bf4727",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221107",1,"2022-11-07",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,66,"2022-11-07",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",65,"10.5072/zenodo.1127504","https://sandbox.zenodo.org/record/1127504/files/pbdb_occs.rds?download=1",NA,"1ce806ea5e1c01fface747d094bf4727",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221107",1,"2022-11-07",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,67,"2022-11-07",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",65,"10.5072/zenodo.1127504","https://sandbox.zenodo.org/record/1127504/files/pbdb_occs.rds?download=1",NA,"1ce806ea5e1c01fface747d094bf4727",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221108",1,"2022-11-08",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,68,"2022-11-08",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",68,"10.5072/zenodo.1128428","https://sandbox.zenodo.org/record/1128428/files/pbdb_occs.rds?download=1",NA,"7fdb83a548b1d7b3e6cd56859bd35c4f",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221108",1,"2022-11-08",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,69,"2022-11-08",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",68,"10.5072/zenodo.1128428","https://sandbox.zenodo.org/record/1128428/files/pbdb_occs.rds?download=1",NA,"7fdb83a548b1d7b3e6cd56859bd35c4f",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221108",1,"2022-11-08",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,70,"2022-11-08",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",68,"10.5072/zenodo.1128428","https://sandbox.zenodo.org/record/1128428/files/pbdb_occs.rds?download=1",NA,"7fdb83a548b1d7b3e6cd56859bd35c4f",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221109",1,"2022-11-09",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,71,"2022-11-09",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",71,"10.5072/zenodo.1128628","https://sandbox.zenodo.org/record/1128628/files/pbdb_occs.rds?download=1",NA,"a69ba1bfde7c71dce5c97bb3cccb1c82",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221109",1,"2022-11-09",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,72,"2022-11-09",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",71,"10.5072/zenodo.1128628","https://sandbox.zenodo.org/record/1128628/files/pbdb_occs.rds?download=1",NA,"a69ba1bfde7c71dce5c97bb3cccb1c82",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221109",1,"2022-11-09",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,73,"2022-11-09",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",71,"10.5072/zenodo.1128628","https://sandbox.zenodo.org/record/1128628/files/pbdb_occs.rds?download=1",NA,"a69ba1bfde7c71dce5c97bb3cccb1c82",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221110",1,"2022-11-10",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,74,"2022-11-10",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",74,"10.5072/zenodo.1128857","https://sandbox.zenodo.org/record/1128857/files/pbdb_occs.rds?download=1",NA,"02deec668ebd0852146f4d5ca4203b49",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221110",1,"2022-11-10",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,75,"2022-11-10",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",74,"10.5072/zenodo.1128857","https://sandbox.zenodo.org/record/1128857/files/pbdb_occs.rds?download=1",NA,"02deec668ebd0852146f4d5ca4203b49",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221110",1,"2022-11-10",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,76,"2022-11-10",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",74,"10.5072/zenodo.1128857","https://sandbox.zenodo.org/record/1128857/files/pbdb_occs.rds?download=1",NA,"02deec668ebd0852146f4d5ca4203b49",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221114",1,"2022-11-14",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,77,"2022-11-14",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",77,"10.5072/zenodo.1129535","https://sandbox.zenodo.org/record/1129535/files/pbdb_occs.rds?download=1",NA,"e388a19d3a1c4b84f8a2db783b7e0188",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221114",1,"2022-11-14",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,78,"2022-11-14",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",77,"10.5072/zenodo.1129535","https://sandbox.zenodo.org/record/1129535/files/pbdb_occs.rds?download=1",NA,"e388a19d3a1c4b84f8a2db783b7e0188",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221114",1,"2022-11-14",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,79,"2022-11-14",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",77,"10.5072/zenodo.1129535","https://sandbox.zenodo.org/record/1129535/files/pbdb_occs.rds?download=1",NA,"e388a19d3a1c4b84f8a2db783b7e0188",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221118",1,"2022-11-18",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,80,"2022-11-18",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",80,"10.5072/zenodo.1130542","https://sandbox.zenodo.org/record/1130542/files/pbdb_occs.rds?download=1",NA,"59d3f81052eb3ba8d5a4832e8c3633b1",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221118",1,"2022-11-18",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,81,"2022-11-18",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",80,"10.5072/zenodo.1130542","https://sandbox.zenodo.org/record/1130542/files/pbdb_occs.rds?download=1",NA,"59d3f81052eb3ba8d5a4832e8c3633b1",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221118",1,"2022-11-18",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,82,"2022-11-18",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",80,"10.5072/zenodo.1130542","https://sandbox.zenodo.org/record/1130542/files/pbdb_occs.rds?download=1",NA,"59d3f81052eb3ba8d5a4832e8c3633b1",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221121",1,"2022-11-21",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,83,"2022-11-21",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",83,"10.5072/zenodo.1131092","https://sandbox.zenodo.org/record/1131092/files/pbdb_occs.rds?download=1",NA,"1142606cd3cc5a072b0aeb0552aef4c2",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221121",1,"2022-11-21",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,84,"2022-11-21",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",83,"10.5072/zenodo.1131092","https://sandbox.zenodo.org/record/1131092/files/pbdb_occs.rds?download=1",NA,"1142606cd3cc5a072b0aeb0552aef4c2",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",8,"base3","Basic denormalized occurrence table with references, updated with abundances","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221121",1,"2022-11-21",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",TRUE,85,"2022-11-21",NA,1,"2022-08-10","7_pbdb_occs.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",83,"10.5072/zenodo.1131092","https://sandbox.zenodo.org/record/1131092/files/pbdb_occs.rds?download=1",NA,"1142606cd3cc5a072b0aeb0552aef4c2",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",5,"base","Basic denormalized occurrence table (chronosphere)","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname,attr,ident,img,plant,abund,ecospace,taphonomy,etbasis,pres,prot,lithext,geo,methods,resgroup,refattr,ent","20221122",1,"2022-11-22",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,86,"2022-11-22",NA,1,"2022-10-24","9_pbdb_occs_base.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",86,"10.5072/zenodo.1131328","https://sandbox.zenodo.org/record/1131328/files/pbdb_occs.rds?download=1",NA,"27ab7df82373c0a9dd5daff788873d70",1,"rds","Zenodo","data.frame"
"fossils","pbdb","The Paleobiology Database","https://paleobiodb.org/",7,"baseref","Basic denormalized occurrence table with references","https://chronosphere-portal.github.io/docs/pbdb/","https://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&interval=Ediacaran,Holocene&show=class,classext,genus,subgenus,coll,coords,loc,paleoloc,strat,stratext,lith,env,ref,crmod,timebins,timecompare,refattr,entname","20221122",1,"2022-11-22",1,"CC BY 4.0","species","NA","Please remember to acknowledge the Paleobiology Database (http://paleobiodb.org) in your publication.","paleo,occurrences",FALSE,87,"2022-11-22",NA,1,"2022-10-24","10_pbdb_occs_baseref.R",1,"adam.kocsis@fau.de","Adam Tibor Kocsis","data.frame","R",NA,NA,"pbdb_occs.rds",86,"10.5072/zenodo.1131328","https://sandbox.zenodo.org/record/1131328/files/pbdb_occs.rds?download=1",NA,"27ab7df82373c0a9dd5daff788873d70",1,"rds","Zenodo","data.frame"
